ortho;lemme;freqfilms;freqlivres;mode;temps;personne
récupère;récupérer;9,77;2,77;sub;pre;3s
éloigne;éloigner;9,77;19,26;imp;pre;2s
éloigne;éloigner;9,77;19,26;ind;pre;1s
éloigne;éloigner;9,77;19,26;ind;pre;3s
éloigne;éloigner;9,77;19,26;sub;pre;3s
rapproche;rapprocher;9,74;8,11;imp;pre;2s
rapproche;rapprocher;9,74;8,11;ind;pre;1s
rapproche;rapprocher;9,74;8,11;ind;pre;3s
rapproche;rapprocher;9,74;8,11;sub;pre;3s
dormait;dormir;9,72;41,89;ind;imp;3s
entende;entendre;9,72;5,47;sub;pre;1s
entende;entendre;9,72;5,47;sub;pre;3s
détendez;détendre;9,71;0,41;imp;pre;2p
détendez;détendre;9,71;0,41;ind;pre;2p
surveillez;surveiller;9,71;0,68;imp;pre;2p
surveillez;surveiller;9,71;0,68;ind;pre;2p
réussit;réussir;9,70;19,39;ind;pre;3s
réussit;réussir;9,70;19,39;ind;pas;3s
fumes;fumer;9,68;1,49;ind;pre;2s
intéressent;intéresser;9,68;7,23;ind;pre;3p
balance;balancer;9,66;12,16;imp;pre;2s
balance;balancer;9,66;12,16;ind;pre;1s
balance;balancer;9,66;12,16;ind;pre;3s
balance;balancer;9,66;12,16;sub;pre;3s
rentrera;rentrer;9,64;2,70;ind;fut;3s
fuis;fuir;9,63;2,09;imp;pre;2s
fuis;fuir;9,63;2,09;ind;pre;1s
fuis;fuir;9,63;2,09;ind;pre;2s
vis;vivre;9,63;17,77;ind;pre;1s
vis;vivre;9,63;17,77;ind;pre;2s
rassure;rassurer;9,62;9,66;imp;pre;2s
rassure;rassurer;9,62;9,66;ind;pre;1s
rassure;rassurer;9,62;9,66;ind;pre;3s
